5j82XkDP5AmVwS3kg6CrxC.jpg,-0.125,faces1
4mUn4yEd5bWdGo86u3hG9.jpg,-0.371,faces1
2jQ3QWNkgqyeyNbuKwaH3N.jpg,-0.117,faces1
6fpShvvy6YBTnG4EUHB3Kd.jpg,0.429,faces1
6JNvBi4h8RqcynJURkDjii.jpg,0.143,faces1
3oRucFR4CQqCgFSFh8CWwd.jpg,-0.375,faces1
aNg3atwEcDCdU9NZGYjkkM.jpg,0.313,faces1
2crc6tQY2xWbUCuQmMT9sf.jpg,-0.31,faces1
2zZU3ibAzbuh9EwMbhjVyZ.jpg,-0.267,faces1
4iExHKwkF5voJar2CfVh5a.jpg,0.348,faces1
788ufsrykroZJhddYr2ZBn.jpg,-0.245,faces1
A4UxBznnPVQPPQY3u44N4a.jpg,-0.455,faces1
6ixfSes99i2quM6khetemK.jpg,0.346,faces1
4bRGjEd2T6PtqbLuKFhWRo.jpg,-0.142,faces1
agULhvtytXaiBdyAJ5inQb.jpg,0.17,faces1
2tBL5o3VUkvkc3xMP6t7BR.jpg,0.563,faces1
3gFrJFj3fojmsUg9cqt88C.jpg,-0.048,faces1
2kAFKZ987EQ55mnGZbQiXn.jpg,-0.357,faces1
2zycp5McCwTL7vuPGB7Amk.jpg,-0.146,faces1
46LCRWf23bikv65urbjCG9.jpg,-0.229,faces1
6HmLKdsZr4BNjtG6z9o86i.jpg,-0.135,faces1
3mmkGViPJ5jVVVjhzfz4eL.jpg,0.625,faces1
5TokGc7m9VNVLAvGdzoqpL.jpg,-0.125,faces1
8UZpa84fnz7MhdyWrWG7F7.jpg,-0.125,faces1
83jzUbbFA7uahx5r8XVm6e.jpg,-0.079,faces1
aADRcRceGT34SrQDFBhxcn.jpg,-0.143,faces1
92HcpDtqpxFPzmArj9rCyT.jpg,0.371,faces1
4kQC8i5r4WVB8hRYVBGHXH.jpg,-0.029,faces1
4Mv25t6bQtBTj5oYLusBTU.jpg,0.292,faces1
5YA8xxqczvw4G9EFia5828.jpg,0.329,faces1
AajchoQRttXwFPPon8X9LX.jpg,0.804,faces1
84fRYozfHZEJd4ACR27NH.jpg,-0.188,faces1
989o92qNfwDXT5EfEji2ub.jpg,-0.342,faces1
94iBev7SPaNzjkeUP7DvqD.jpg,0.429,faces1
86Q2VDdxCo49egRpWSbqpP.jpg,0.471,faces1
4X8XVxRGLyzwEqb98bimr7.jpg,0.236,faces1
6GUrA5KP6CKp9oj9uZicMC.jpg,-0.01,faces1
2YcfwjDtrAaywmV2SzVdkL.jpg,-0.417,faces1
5WJRynCW4aeZtfu2xTHguJ.jpg,-0.25,faces1
amrNb4yLVsPoxSN4AsD2CE.jpg,-0.125,faces1
8z6zMhPH8CjKGLGncaMbrN.jpg,0.238,faces1
3g6FRyA7U3gLjbGots6Nym.jpg,-0.25,faces1
5kgzH4dPZdEfNcLmNPCniX.jpg,-0.267,faces1
5TZ6NhimGhZF5t3jgvW4GT.jpg,0.082,faces1
6iRbNNzayac2scFgXtwukj.jpg,0.046,faces1
67KJ7Xb9jP6EEESzuv3wF8.jpg,0.269,faces1
6cBrErdwLptrmayvFcKuaT.jpg,0.284,faces1
2oNLYsXBVShqUFTSDTAUUR.jpg,0.063,faces1
